25774200	2.0
25775100	2.0
25776000	4.0
25776900	4.0
25777800	3.0
25778700	7.0
25779600	7.0
25780500	3.0
25781400	6.0
25782300	7.0
25783200	11.0
25784100	11.0
25785000	16.0
25785900	21.0
25786800	19.0
25787700	12.0
25788600	12.0
25789500	9.0
25790400	4.0
25791300	5.0
25792200	4.0
25793100	7.0
25794000	7.0
25794900	5.0
25795800	5.0
25796700	4.0
25797600	12.0
25798500	16.0
