25775100	29.0
25776000	27.0
25776900	26.0
25777800	25.0
25778700	23.0
25779600	24.0
25780500	20.0
25781400	27.0
25782300	30.0
25783200	30.0
25784100	37.0
25785000	38.0
25785900	37.0
25786800	36.0
25787700	32.0
25788600	30.0
25789500	32.0
25790400	34.0
25791300	34.0
25792200	35.0
25793100	30.0
25794000	34.0
25794900	30.0
25795800	28.0
25796700	26.0
25797600	28.0
25798500	33.0
